DateTime	Temp_out	Temp_hi	Temp_lo	Hum_Out	Dew_Pt	Wind_Speed	Wind_Dir	Wind_Run	Wind_Speed_hi	Wind_Dir_hi	Wind_Chill	Heat_Index	THW_Index	Bar  	Rain	Rain_Rate	Heat_D-D 	Cool_D-D 	Temp_in	Hum_in	Dew_in	Heat_in	EMC_in	Air_in_Density	Wind_Samp	Wind_Tx 	ISS R_ecept	Arc_Int
30/07/19 18:00	20.3	22.1	20.3	73	15.3	0.4	NE	0.27	2.7	NW	20.3	20.7	20.7	1006.9	0	0	0	0.014	24.5	62	16.7	25	11.23	1.1568	235	1	100	10
30/07/19 18:10	19.6	20.3	19.6	76	15.3	0.4	NE	0.27	2.7	WSW	19.6	20.1	20.1	1006.9	0	0	0	0.009	24.4	62	16.6	24.9	11.23	1.1574	234	1	100	10
30/07/19 18:20	19.3	19.6	19.3	77	15.2	0.4	NE	0.27	2.7	N	19.3	19.8	19.8	1006.9	0	0	0	0.007	24.4	62	16.6	24.9	11.23	1.1574	234	1	100	10
30/07/19 18:30	19.1	19.3	19.1	79	15.4	0.9	N	0.54	2.7	N	19.1	19.6	19.6	1007	0	0	0	0.005	24.3	62	16.6	24.8	11.23	1.1578	234	1	100	10
30/07/19 18:40	18.4	19.1	18.4	83	15.5	0.4	NNE	0.27	2.2	NW	18.4	18.9	18.9	1007.1	0	0	0	0.001	24.3	62	16.6	24.8	11.23	1.1579	234	1	100	10
30/07/19 18:50	18.1	18.4	18.1	85	15.5	0.4	NNE	0.27	1.8	NW	18.1	18.5	18.5	1007.1	0.2	0	0.002	0	24.3	63	16.8	24.9	11.43	1.1576	234	1	100	10
30/07/19 19:00	17.8	18.1	17.8	88	15.8	0.4	N	0.27	2.2	NW	17.8	18.2	18.2	1007.3	0.4	2.4	0.004	0	24.4	63	16.9	24.9	11.43	1.1575	233	1	100	10
30/07/19 19:10	17.6	17.8	17.6	89	15.8	0.4	NNE	0.27	1.3	WSW	17.6	18	18	1007.3	0	0.8	0.005	0	24.4	63	16.9	25	11.43	1.1572	235	1	100	10
30/07/19 19:20	17.6	17.6	17.6	90	15.9	0.4	NNE	0.27	1.3	N	17.6	18	18	1007.4	0	0	0.005	0	24.5	63	17	25.1	11.43	1.157	234	1	100	10
30/07/19 19:30	17.6	17.6	17.6	89	15.8	0.4	NNE	0.27	2.2	N	17.6	18	18	1007.3	0	0	0.005	0	24.5	63	17	25.1	11.43	1.1569	234	1	100	10
30/07/19 19:40	17.7	17.7	17.6	89	15.9	0.9	N	0.54	2.7	SSW	17.7	18.2	18.2	1007.5	0	0	0.004	0	24.5	63	17	25.1	11.43	1.1571	234	1	100	10
30/07/19 19:50	17.7	17.8	17.7	88	15.7	0.4	N	0.27	2.2	NW	17.7	18.1	18.1	1007.5	0	0	0.004	0	24.5	64	17.2	25.1	11.63	1.1567	234	1	100	10
30/07/19 20:00	17.7	17.7	17.7	88	15.7	0.4	NNE	0.27	4	NNE	17.7	18.1	18.1	1007.5	0	0	0.005	0	24.5	63	17	25.1	11.43	1.1571	234	1	100	10
30/07/19 20:10	17.6	17.7	17.6	87	15.4	0.4	N	0.27	4	N	17.6	17.9	17.9	1007.6	0	0	0.005	0	24.6	63	17	25.1	11.43	1.1569	233	1	100	10
30/07/19 20:20	17.4	17.6	17.4	87	15.3	0.4	NNE	0.27	2.7	WSW	17.4	17.8	17.8	1007.7	0	0	0.006	0	24.6	63	17	25.1	11.43	1.157	235	1	100	10
30/07/19 20:30	17.4	17.4	17.4	87	15.2	0.4	NE	0.27	1.8	SSE	17.4	17.7	17.7	1007.8	0	0	0.007	0	24.6	63	17	25.1	11.43	1.1572	234	1	100	10
30/07/19 20:40	17.4	17.4	17.4	87	15.3	0.4	N	0.27	2.2	ENE	17.4	17.8	17.8	1007.9	0	0	0.006	0	24.6	63	17.1	25.2	11.42	1.157	234	1	100	10
30/07/19 20:50	17.5	17.5	17.4	87	15.3	0.4	NNE	0.27	1.8	W	17.5	17.8	17.8	1008	0	0	0.006	0	24.6	63	17.1	25.2	11.42	1.1571	234	1	100	10
30/07/19 21:00	17.5	17.5	17.4	87	15.3	0.4	WSW	0.27	1.8	N	17.5	17.8	17.8	1008.1	0	0	0.006	0	24.7	63	17.2	25.2	11.42	1.157	234	1	100	10
30/07/19 21:10	17.5	17.5	17.5	86	15.1	0.4	N	0.27	2.2	W	17.5	17.8	17.8	1008.2	0	0	0.006	0	24.7	62	16.9	25.2	11.22	1.1574	234	1	100	10
30/07/19 21:20	17.5	17.6	17.5	86	15.1	0.4	NNE	0.27	2.2	SE	17.5	17.8	17.8	1008.3	0	0	0.006	0	24.1	62	16.3	24.6	11.24	1.1608	234	1	100	10
30/07/19 21:30	17.5	17.5	17.4	87	15.3	0.4	W	0.27	2.2	W	17.5	17.8	17.8	1008.4	0	0	0.006	0	23.4	63	16	24	11.47	1.1637	235	1	100	10
30/07/19 21:40	17.5	17.5	17.4	87	15.3	0.4	W	0.27	2.7	WNW	17.5	17.8	17.8	1008.7	0	0	0.006	0	23.1	64	15.9	23.6	11.65	1.1654	234	1	100	10
30/07/19 21:50	17.4	17.5	17.4	88	15.4	0.9	W	0.54	2.2	WSW	17.4	17.7	17.7	1008.7	0	0	0.007	0	22.8	65	15.9	23.2	11.85	1.1669	234	1	100	10
30/07/19 22:00	17.3	17.4	17.3	89	15.4	0.9	W	0.54	2.7	W	17.3	17.7	17.7	1008.8	0	0	0.007	0	22.7	66	16	23.1	12.09	1.167	234	1	100	10
30/07/19 22:10	17.1	17.3	17.1	90	15.4	0.9	WSW	0.54	3.6	W	17.1	17.4	17.4	1008.9	0	0	0.009	0	23	65	16.1	23.5	11.85	1.166	234	1	100	10
30/07/19 22:20	16.9	17.1	16.9	90	15.3	0.9	W	0.54	4	WSW	16.9	17.3	17.3	1009.1	0	0	0.01	0	23.2	65	16.3	23.8	11.85	1.165	234	1	100	10
30/07/19 22:30	16.9	16.9	16.9	90	15.2	0.9	W	0.54	3.6	W	16.9	17.2	17.2	1009.1	0	0	0.01	0	23.4	65	16.5	24.1	11.85	1.1638	235	1	100	10
30/07/19 22:40	16.9	16.9	16.9	90	15.2	0.9	WSW	0.54	2.7	NW	16.9	17.2	17.2	1009.2	0.2	0	0.01	0	23.6	65	16.6	24.2	11.85	1.1634	234	1	100	10
30/07/19 22:50	16.9	16.9	16.8	90	15.2	0.9	WSW	0.54	3.1	SW	16.9	17.2	17.2	1009.4	0	0	0.01	0	23.7	65	16.7	24.4	11.85	1.1627	234	1	100	10
30/07/19 23:00	16.8	16.9	16.8	91	15.3	0.9	W	0.54	2.7	W	16.8	17.1	17.1	1009.4	0.6	10.8	0.011	0	23.8	65	16.9	24.6	11.85	1.1622	234	1	100	10
30/07/19 23:10	16.7	16.8	16.7	91	15.2	0.9	W	0.54	2.7	WSW	16.7	16.9	16.9	1009.5	0	1	0.012	0	23.9	64	16.7	24.6	11.65	1.1623	234	1	100	10
30/07/19 23:20	16.7	16.7	16.7	91	15.2	0.9	W	0.54	2.7	W	16.7	16.9	16.9	1009.5	0	0	0.012	0	23.8	64	16.6	24.4	11.65	1.1629	234	1	100	10
30/07/19 23:30	16.6	16.7	16.6	91	15.1	0.4	W	0.27	1.8	SSW	16.6	16.8	16.8	1009.5	0	0	0.012	0	23.7	64	16.5	24.4	11.65	1.1632	234	1	100	10
30/07/19 23:40	16.6	16.6	16.5	91	15.1	0.9	WSW	0.54	2.7	SW	16.6	16.8	16.8	1009.6	0	0	0.012	0	23.7	64	16.5	24.3	11.65	1.1636	235	1	100	10
30/07/19 23:50	16.6	16.6	16.6	91	15.1	0.9	W	0.54	2.2	W	16.6	16.9	16.9	1009.6	0	0	0.012	0	23.6	64	16.4	24.3	11.65	1.1639	234	1	100	10
31/07/19 0:10	16.7	16.7	16.6	90	15	0.9	W	0.54	2.7	WNW	16.7	16.9	16.9	1009.8	0	0	0.012	0	23.5	64	16.3	24.1	11.65	1.1647	233	1	100	10
31/07/19 0:20	16.7	16.7	16.7	90	15.1	0.9	W	0.54	3.1	W	16.7	17	17	1009.8	0	0	0.011	0	23.4	64	16.2	24.1	11.65	1.165	234	1	100	10
31/07/19 0:30	16.7	16.7	16.7	90	15	0.4	WSW	0.27	1.8	W	16.7	16.9	16.9	1009.9	0	0	0.012	0	23.4	64	16.2	24	11.65	1.1654	235	1	100	10
31/07/19 0:40	16.7	16.7	16.7	90	15	0.9	WSW	0.54	4	WNW	16.7	16.9	16.9	1010	0	0	0.012	0	23.3	64	16.1	23.9	11.65	1.1659	234	1	100	10
31/07/19 0:50	16.7	16.7	16.7	90	15.1	0.9	WSW	0.54	2.7	W	16.7	17	17	1010.1	0	0	0.011	0	23.3	64	16.1	23.9	11.65	1.1659	234	1	100	10
31/07/19 1:00	16.8	16.8	16.7	89	15	1.3	WSW	0.8	5.8	W	16.8	17.1	17.1	1010.1	0	0	0.011	0	23.3	64	16.1	23.9	11.65	1.1663	234	1	100	10
31/07/19 1:10	16.8	16.8	16.8	89	15	1.3	WSW	0.8	3.6	W	16.8	17.1	17.1	1010.2	0	0	0.01	0	23.3	64	16.1	23.9	11.65	1.1664	234	1	100	10
31/07/19 1:20	16.8	16.8	16.8	88	14.8	1.3	WSW	0.8	4	SW	16.8	17.1	17.1	1010.3	0	0	0.01	0	23.2	64	16	23.8	11.65	1.1668	234	1	100	10
31/07/19 1:30	16.9	16.9	16.8	88	14.9	1.8	WSW	1.07	4.9	W	16.9	17.2	17.2	1010.4	0	0	0.01	0	23.2	64	16	23.7	11.65	1.1672	233	1	100	10
31/07/19 1:40	16.9	16.9	16.9	87	14.7	1.8	WSW	1.07	4.5	WSW	16.9	17.2	17.2	1010.5	0	0	0.01	0	23.2	64	16	23.7	11.65	1.1673	235	1	100	10
31/07/19 1:50	16.8	16.9	16.8	87	14.7	1.3	W	0.8	3.1	WSW	16.8	17.1	17.1	1010.6	0	0	0.01	0	23.2	64	16	23.7	11.65	1.1675	234	1	100	10
31/07/19 2:00	16.8	16.8	16.8	87	14.6	1.8	WSW	1.07	5.4	WSW	16.8	17	17	1010.7	0	0	0.011	0	23.1	64	15.9	23.6	11.65	1.1678	234	1	100	10
31/07/19 2:10	16.7	16.8	16.7	87	14.5	1.3	WSW	0.8	3.6	WSW	16.7	16.9	16.9	1010.7	0	0	0.011	0	23.1	64	15.9	23.6	11.65	1.1678	234	1	100	10
31/07/19 2:20	16.7	16.7	16.7	87	14.5	1.3	W	0.8	4	NW	16.7	16.9	16.9	1010.8	0	0	0.011	0	23.1	64	15.9	23.6	11.65	1.1679	234	1	100	10
31/07/19 2:30	16.7	16.7	16.6	87	14.5	1.8	WSW	1.07	4	W	16.7	16.9	16.9	1010.9	0	0	0.012	0	23.1	64	15.9	23.6	11.65	1.1684	234	1	100	10
31/07/19 2:40	16.6	16.7	16.6	87	14.4	1.3	WSW	0.8	4	W	16.6	16.8	16.8	1010.9	0	0	0.012	0	23.1	64	15.9	23.6	11.65	1.1684	234	1	100	10
31/07/19 2:50	16.5	16.6	16.5	87	14.3	1.3	WSW	0.8	4	W	16.5	16.7	16.7	1010.9	0	0	0.013	0	23	64	15.8	23.4	11.65	1.1687	235	1	100	10
31/07/19 3:00	16.4	16.5	16.4	87	14.3	1.3	WSW	0.8	3.6	WSW	16.4	16.6	16.6	1011	0	0	0.013	0	23	64	15.8	23.4	11.65	1.1687	234	1	100	10
31/07/19 3:10	16.4	16.5	16.4	87	14.3	1.3	WSW	0.8	4.5	SSW	16.4	16.6	16.6	1011	0	0	0.013	0	23	64	15.8	23.4	11.65	1.1688	234	1	100	10
31/07/19 3:20	16.4	16.4	16.4	87	14.3	1.3	W	0.8	3.6	WSW	16.4	16.6	16.6	1011.1	0	0	0.013	0	22.9	64	15.8	23.4	11.65	1.1692	234	1	100	10
31/07/19 3:30	16.6	16.6	16.4	86	14.2	1.8	WSW	1.07	5.4	W	16.6	16.7	16.7	1011.2	0	0	0.012	0	22.9	64	15.8	23.4	11.65	1.1693	234	1	100	10
31/07/19 3:40	16.6	16.6	16.6	86	14.2	1.8	WSW	1.07	5.4	WSW	16.6	16.7	16.7	1011.2	0	0	0.012	0	22.9	64	15.7	23.3	11.65	1.1696	234	1	100	10
31/07/19 3:50	16.5	16.6	16.5	86	14.1	1.8	WSW	1.07	4	W	16.5	16.7	16.7	1011.3	0	0	0.013	0	22.9	64	15.7	23.3	11.65	1.1697	235	1	100	10
31/07/19 4:00	16.4	16.5	16.4	86	14	1.8	WSW	1.07	4	NW	16.4	16.6	16.6	1011.4	0	0	0.014	0	22.9	64	15.7	23.3	11.65	1.1698	234	1	100	10
31/07/19 4:10	16.3	16.4	16.3	86	13.9	1.8	WSW	1.07	4.9	WNW	16.3	16.4	16.4	1011.5	0	0	0.014	0	22.8	64	15.7	23.2	11.65	1.1702	234	1	100	10
31/07/19 4:20	16.3	16.3	16.3	86	13.9	1.8	WSW	1.07	4.9	W	16.3	16.4	16.4	1011.6	0	0	0.014	0	22.8	64	15.7	23.2	11.65	1.1703	234	1	100	10
31/07/19 4:30	16.2	16.3	16.2	86	13.8	1.3	WSW	0.8	3.6	WSW	16.2	16.3	16.3	1011.7	0	0	0.015	0	22.8	64	15.7	23.2	11.65	1.1704	234	1	100	10
31/07/19 4:40	16.2	16.2	16.2	86	13.8	1.8	WSW	1.07	4.9	W	16.2	16.3	16.3	1011.8	0	0	0.015	0	22.8	64	15.7	23.2	11.65	1.1706	234	1	100	10
31/07/19 4:50	16.2	16.2	16.1	86	13.8	1.3	WSW	0.8	5.8	NNW	16.2	16.3	16.3	1011.8	0	0	0.015	0	22.8	64	15.6	23.1	11.65	1.1709	234	1	100	10
31/07/19 5:00	16.2	16.2	16.1	86	13.8	1.3	WSW	0.8	5.4	WSW	16.2	16.3	16.3	1011.8	0	0	0.015	0	22.8	64	15.6	23.1	11.65	1.1708	235	1	100	10
31/07/19 5:10	16.2	16.2	16.2	86	13.8	1.8	WSW	1.07	4.5	WSW	16.2	16.3	16.3	1011.9	0	0	0.015	0	22.7	64	15.6	23.1	11.65	1.1713	234	1	100	10
31/07/19 5:20	16.3	16.3	16.2	86	13.9	1.8	WSW	1.07	4.5	W	16.3	16.4	16.4	1012.1	0	0	0.014	0	22.7	64	15.6	23.1	11.65	1.1715	234	1	100	10
31/07/19 5:30	16.3	16.3	16.3	86	14	2.2	WSW	1.34	5.4	WNW	16.3	16.5	16.5	1012.1	0	0	0.014	0	22.7	64	15.6	23.1	11.65	1.1715	234	1	100	10
31/07/19 5:40	16.3	16.3	16.3	86	14	2.2	WSW	1.34	5.4	SW	16.3	16.5	16.5	1012.2	0	0	0.014	0	22.7	64	15.6	23.1	11.65	1.1716	234	1	100	10
31/07/19 5:50	16.3	16.3	16.3	86	14	1.8	WSW	1.07	4	W	16.3	16.5	16.5	1012.3	0	0	0.014	0	22.7	64	15.5	23	11.65	1.172	234	1	100	10
31/07/19 6:00	16.3	16.3	16.3	86	13.9	1.3	WSW	0.8	3.6	W	16.3	16.4	16.4	1012.3	0	0	0.014	0	22.7	64	15.5	23	11.65	1.1721	234	1	100	10
31/07/19 6:10	16.3	16.3	16.3	86	14	1.8	WSW	1.07	4.9	W	16.3	16.5	16.5	1012.4	0	0	0.014	0	22.7	64	15.5	23	11.65	1.1722	234	1	100	10
31/07/19 6:20	16.3	16.3	16.3	86	13.9	1.3	WSW	0.8	4	WSW	16.3	16.4	16.4	1012.5	0	0	0.014	0	22.6	64	15.5	22.9	11.65	1.1725	234	1	100	10
31/07/19 6:30	16.4	16.4	16.3	86	14	1.8	WSW	1.07	4.9	WNW	16.4	16.6	16.6	1012.6	0	0	0.014	0	22.6	64	15.5	22.9	11.65	1.1726	234	1	100	10
31/07/19 6:40	16.4	16.4	16.3	86	14.1	1.8	WSW	1.07	5.4	SW	16.4	16.6	16.6	1012.8	0	0	0.013	0	22.6	64	15.5	22.9	11.65	1.1729	234	1	100	10
31/07/19 6:50	16.6	16.6	16.4	85	14	1.8	WSW	1.07	5.4	WSW	16.6	16.7	16.7	1012.9	0	0	0.012	0	22.6	64	15.5	22.9	11.65	1.173	234	1	100	10
31/07/19 7:00	16.7	16.7	16.6	85	14.1	1.8	W	1.07	4.5	WSW	16.7	16.8	16.8	1012.9	0	0	0.012	0	22.6	64	15.5	22.9	11.65	1.1731	234	1	100	10
31/07/19 7:10	16.9	16.9	16.7	84	14.2	2.2	WSW	1.34	4.5	W	16.9	17.1	17.1	1013	0	0	0.01	0	22.6	64	15.5	22.9	11.65	1.1732	234	1	100	10
31/07/19 7:20	17.1	17.1	16.9	83	14.1	1.8	WSW	1.07	4.9	WSW	17.1	17.3	17.3	1013.1	0	0	0.009	0	22.6	64	15.4	22.8	11.65	1.1735	234	1	100	10
31/07/19 7:30	17.2	17.2	17.1	83	14.3	2.2	W	1.34	5.8	W	17.2	17.4	17.4	1013.2	0	0	0.008	0	22.6	64	15.4	22.8	11.65	1.1736	234	1	100	10
31/07/19 7:40	17.1	17.2	17.1	83	14.2	2.2	WSW	1.34	6.7	W	17.1	17.3	17.3	1013.2	0	0	0.008	0	22.6	64	15.4	22.8	11.65	1.1737	234	1	100	10
31/07/19 7:50	17.2	17.2	17.1	83	14.3	1.8	W	1.07	4	W	17.2	17.4	17.4	1013.3	0	0	0.008	0	22.6	64	15.4	22.8	11.65	1.1738	233	1	100	10
31/07/19 8:00	17.4	17.4	17.2	82	14.3	1.8	WSW	1.07	6.7	W	17.4	17.7	17.7	1013.3	0	0	0.006	0	22.6	64	15.5	22.9	11.65	1.1736	233	1	100	10
31/07/19 8:10	17.9	17.9	17.4	79	14.2	2.2	WSW	1.34	6.7	W	17.9	18.2	18.2	1013.5	0	0	0.003	0	22.6	64	15.5	22.9	11.65	1.1737	234	1	100	10
31/07/19 8:20	18.1	18.1	17.9	78	14.2	2.7	WSW	1.61	6.3	WNW	18.1	18.3	18.3	1013.5	0	0	0.002	0	22.6	64	15.5	22.9	11.65	1.1737	235	1	100	10
31/07/19 8:30	18.1	18.1	18.1	77	14	2.2	WSW	1.34	5.4	NW	18.1	18.3	18.3	1013.7	0	0	0.002	0	22.6	64	15.5	22.9	11.65	1.174	233	1	100	10
31/07/19 8:40	18	18.1	18	78	14.1	2.7	WSW	1.61	7.6	WSW	18	18.2	18.2	1013.8	0	0	0.002	0	22.6	64	15.5	22.9	11.65	1.174	234	1	100	10
31/07/19 8:50	18	18	18	78	14.1	2.2	WSW	1.34	6.3	WSW	18	18.2	18.2	1013.8	0	0	0.002	0	22.7	64	15.5	23	11.65	1.1738	234	1	100	10
31/07/19 9:00	18.2	18.2	18	77	14.1	2.2	WSW	1.34	6.3	WSW	18.2	18.4	18.4	1014	0	0	0.001	0	22.6	64	15.5	22.9	11.65	1.1744	234	1	100	10
31/07/19 9:10	18.2	18.2	18.1	77	14.1	1.8	W	1.07	5.8	W	18.2	18.4	18.4	1014	0	0	0.001	0	22.6	64	15.5	22.9	11.65	1.1744	234	1	100	10
31/07/19 9:20	18.2	18.3	18.2	76	13.9	1.8	WSW	1.07	4.5	W	18.2	18.4	18.4	1014.1	0	0	0.001	0	22.6	64	15.5	22.9	11.65	1.1744	234	1	100	10
31/07/19 9:30	18.7	18.7	18.2	75	14.1	2.2	WSW	1.34	4.9	W	18.7	18.9	18.9	1014.1	0	0	0	0.002	22.6	64	15.5	22.9	11.65	1.1744	235	1	100	10
31/07/19 9:40	18.9	18.9	18.7	74	14.2	2.2	WSW	1.34	5.4	W	18.9	19.1	19.1	1014.1	0	0	0	0.004	22.6	64	15.5	22.9	11.65	1.1744	234	1	100	10
31/07/19 9:50	18.9	18.9	18.8	74	14.2	2.2	WSW	1.34	8	W	18.9	19.1	19.1	1014.1	0	0	0	0.004	22.7	64	15.5	23	11.65	1.1742	234	1	100	10
31/07/19 10:00	19.1	19.1	18.9	73	14.1	1.8	WSW	1.07	6.3	WSW	19.1	19.3	19.3	1014.2	0	0	0	0.005	22.7	64	15.6	23.1	11.65	1.1739	234	1	100	10
31/07/19 10:10	19.3	19.3	19.1	72	14.1	3.1	WSW	1.88	6.3	WNW	19.3	19.6	19.6	1014.2	0	0	0	0.007	22.7	64	15.6	23.1	11.65	1.174	234	1	100	10
31/07/19 10:20	19.1	19.3	19.1	73	14.2	2.7	WSW	1.61	5.4	WSW	19.1	19.4	19.4	1014.3	0	0	0	0.005	22.8	64	15.6	23.1	11.65	1.1738	234	1	100	10
31/07/19 10:30	19.1	19.1	19	73	14.1	2.2	WSW	1.34	5.4	W	19.1	19.3	19.3	1014.4	0	0	0	0.005	22.8	64	15.7	23.2	11.65	1.1737	233	1	100	10
31/07/19 10:40	19.1	19.1	19	73	14.1	2.2	WSW	1.34	6.3	NW	19.1	19.3	19.3	1014.5	0	0	0	0.005	22.8	64	15.7	23.2	11.65	1.1737	235	1	100	10
31/07/19 10:50	19.1	19.1	19	73	14.1	1.8	WSW	1.07	6.7	SW	19.1	19.3	19.3	1014.5	0	0	0	0.005	22.9	64	15.7	23.3	11.65	1.1735	234	1	100	10
31/07/19 11:00	19.1	19.1	19	73	14.2	2.2	W	1.34	6.3	W	19.1	19.4	19.4	1014.6	0	0	0	0.005	22.8	63	15.4	23.2	11.49	1.1742	234	1	100	10
31/07/19 11:10	19.2	19.2	19.1	72	14	1.8	WSW	1.07	4.5	WSW	19.2	19.4	19.4	1014.7	0	0	0	0.006	22.8	63	15.4	23.2	11.49	1.1743	234	1	100	10
31/07/19 11:20	19.3	19.3	19.2	72	14.1	1.8	WSW	1.07	5.8	W	19.3	19.6	19.6	1014.8	0	0	0	0.007	22.8	63	15.4	23.2	11.49	1.1744	234	1	100	10
31/07/19 11:30	19.6	19.6	19.3	70	14	1.8	WSW	1.07	4.9	W	19.6	19.9	19.9	1014.9	0	0	0	0.009	22.8	63	15.4	23.2	11.49	1.1745	234	1	100	10
31/07/19 11:40	19.7	19.8	19.6	68	13.6	2.2	WSW	1.34	6.3	W	19.7	19.9	19.9	1014.9	0	0	0	0.01	22.8	63	15.4	23.2	11.49	1.1746	235	1	100	10
31/07/19 11:50	19.7	19.7	19.7	69	13.9	1.8	WSW	1.07	4.5	WSW	19.7	19.9	19.9	1014.9	0	0	0	0.01	22.8	63	15.4	23.1	11.49	1.1748	234	1	100	10
31/07/19 12:00	19.8	19.8	19.7	68	13.8	2.2	WSW	1.34	6.3	SW	19.8	20.1	20.1	1014.9	0	0	0	0.01	22.8	63	15.4	23.1	11.49	1.1748	234	1	100	10
31/07/19 12:10	19.9	19.9	19.8	68	13.9	2.2	WSW	1.34	5.8	WSW	19.9	20.2	20.2	1014.9	0	0	0	0.011	22.8	63	15.4	23.1	11.49	1.1748	234	1	100	10
31/07/19 12:20	20.3	20.3	19.9	66	13.7	2.2	WSW	1.34	5.4	WNW	20.3	20.3	20.3	1014.9	0	0	0	0.014	22.8	63	15.4	23.1	11.49	1.1748	234	1	100	10
31/07/19 12:30	20.6	20.6	20.3	65	13.7	2.7	W	1.61	7.2	WSW	20.6	20.5	20.5	1015	0	0	0	0.015	22.8	63	15.4	23.2	11.49	1.1746	234	1	100	10
31/07/19 12:40	20.4	20.6	20.4	65	13.6	2.2	WSW	1.34	5.8	WSW	20.4	20.4	20.4	1015	0	0	0	0.015	22.8	63	15.4	23.2	11.49	1.1746	233	1	100	10
31/07/19 12:50	20.3	20.5	20.3	65	13.5	2.2	WSW	1.34	6.7	WSW	20.3	20.3	20.3	1015	0	0	0	0.014	22.8	63	15.4	23.2	11.49	1.1746	235	1	100	10
31/07/19 13:00	20.3	20.3	20.3	65	13.5	1.8	WSW	1.07	5.4	W	20.3	20.3	20.3	1015.1	0	0	0	0.014	22.8	62	15.2	23.2	11.29	1.1751	234	1	100	10
31/07/19 13:10	20.3	20.3	20.3	64	13.3	2.2	WSW	1.34	5.8	W	20.3	20.3	20.3	1015.1	0	0	0	0.014	22.8	62	15.2	23.2	11.29	1.1751	234	1	100	10
31/07/19 13:20	20.2	20.4	20.2	64	13.2	2.2	WSW	1.34	7.2	WSW	20.2	20.2	20.2	1015.2	0	0	0	0.013	22.8	62	15.2	23.2	11.29	1.1752	234	1	100	10
31/07/19 13:30	20.1	20.2	20.1	65	13.3	2.2	WSW	1.34	5.8	WSW	20.1	20.2	20.2	1015.3	0	0	0	0.012	22.8	62	15.1	23.1	11.29	1.1756	234	1	100	10
31/07/19 13:40	20	20.1	20	64	13	1.3	WSW	0.8	5.4	W	20	20.1	20.1	1015.4	0	0	0	0.012	22.8	62	15.1	23.1	11.29	1.1757	234	1	100	10
31/07/19 13:50	20.2	20.2	20	64	13.2	1.3	WSW	0.8	6.7	WSW	20.2	20.2	20.2	1015.4	0	0	0	0.013	22.8	62	15.1	23.1	11.29	1.1757	233	1	100	10
31/07/19 14:00	20.6	20.7	20.2	62	13.1	1.3	WSW	0.8	4.5	WSW	20.6	20.4	20.4	1015.4	0	0	0	0.016	22.8	62	15.1	23.1	11.29	1.1758	235	1	100	10
31/07/19 14:10	20.3	20.7	20.3	63	13.1	1.8	W	1.07	4.5	W	20.3	20.2	20.2	1015.5	0	0	0	0.014	22.8	62	15.1	23.1	11.29	1.1759	234	1	100	10
31/07/19 14:20	20	20.3	20	64	13	1.8	WSW	1.07	7.2	WNW	20	20.1	20.1	1015.7	0	0	0	0.012	22.8	62	15.1	23.1	11.29	1.1761	234	1	100	10
31/07/19 14:30	20.1	20.1	19.9	63	12.8	2.2	WSW	1.34	6.3	WSW	20.1	20.1	20.1	1015.6	0	0	0	0.012	22.8	62	15.1	23.1	11.29	1.176	234	1	100	10
31/07/19 14:40	20.2	20.2	20.1	62	12.7	1.8	WSW	1.07	5.4	WSW	20.2	20.1	20.1	1015.7	0	0	0	0.013	22.8	61	14.9	23.1	11.13	1.1764	234	1	100	10
31/07/19 14:50	20.1	20.2	20.1	61	12.3	2.2	W	1.34	6.3	WNW	20.1	19.9	19.9	1015.9	0	0	0	0.012	22.8	61	14.9	23.1	11.13	1.1766	234	1	100	10
31/07/19 15:00	19.9	20.1	19.9	60	11.9	1.8	WSW	1.07	4.9	SE	19.9	19.7	19.7	1016	0	0	0	0.011	22.8	61	14.9	23.1	11.13	1.1767	234	1	100	10
31/07/19 15:10	19.6	19.9	19.6	62	12.1	2.2	WSW	1.34	5.8	W	19.6	19.5	19.5	1016.1	0	0	0	0.009	22.8	61	14.9	23.1	11.13	1.1769	234	1	100	10
31/07/19 15:20	19.6	19.6	19.6	63	12.3	2.2	WSW	1.34	5.4	WSW	19.6	19.4	19.4	1016.1	0	0	0	0.008	22.8	61	14.9	23.1	11.13	1.1769	234	1	100	10
31/07/19 15:30	19.6	19.6	19.6	63	12.4	1.8	WSW	1.07	6.3	W	19.6	19.6	19.6	1016	0	0	0	0.009	22.7	61	14.8	22.9	11.13	1.1771	234	1	100	10
31/07/19 15:40	19.6	19.6	19.6	62	12.1	2.2	W	1.34	6.3	WSW	19.6	19.4	19.4	1016	0	0	0	0.008	22.8	61	14.9	23.1	11.13	1.1768	234	1	100	10
31/07/19 15:50	19.8	19.8	19.6	62	12.3	1.3	WSW	0.8	4	W	19.8	19.7	19.7	1016	0	0	0	0.01	22.8	61	14.9	23.1	11.13	1.1768	234	1	100	10
31/07/19 16:00	20	20	19.8	60	12	2.2	WSW	1.34	6.3	WNW	20	19.8	19.8	1016	0	0	0	0.012	22.7	60	14.6	22.9	10.99	1.1774	234	1	100	10
31/07/19 16:10	20.2	20.2	20	61	12.4	3.1	WSW	1.88	7.6	WSW	20.2	20	20	1015.9	0	0	0	0.013	22.8	60	14.6	23	10.99	1.1769	235	1	100	10
31/07/19 16:20	20.2	20.2	20.2	61	12.5	2.7	WSW	1.61	8.5	WSW	20.2	20.1	20.1	1015.9	0	0	0	0.013	22.8	60	14.6	23	10.99	1.177	234	1	100	10
